2.730000,0.991768
2.740000,0.951666
2.750000,0.980253
2.760000,0.973245
2.770000,0.908827
2.780000,0.961575
2.790000,0.983958
2.800000,0.956664
2.810000,0.934628
2.820000,0.910903
2.830000,0.969376
2.840000,0.934319
2.850000,0.964316
2.860000,0.947049
2.870000,0.973795
2.880000,0.940353
2.890000,0.909813
2.900000,0.992958
2.910000,0.941586
2.920000,1.006519
2.930000,0.934531
2.940000,1.005450
2.950000,1.002607
2.960000,0.915688
2.970000,0.972302
2.980000,0.945247
2.990000,0.989389
3.000000,0.977583
3.010000,1.005281
3.020000,0.924640
3.030000,0.971477
3.040000,0.989207
3.050000,0.914911
3.060000,0.918508
3.070000,0.989988
3.080000,0.949120
3.090000,0.951122
3.100000,0.969909
3.110000,0.974041
3.120000,0.981783
3.130000,1.009103
3.140000,0.951764
3.150000,0.991212
3.160000,0.972636
3.170000,0.968528
3.180000,0.955722
3.190000,0.981211
3.200000,0.941550
3.210000,0.928267
3.220000,0.990821
3.230000,0.967488
3.240000,0.956612
3.250000,0.974408
3.260000,0.944745
3.270000,0.944921
3.280000,0.963843
3.290000,1.019175
3.300000,0.948417
3.310000,1.011827
3.320000,0.969618
3.330000,0.933079
3.340000,1.006414
3.350000,0.966651
3.360000,1.011628
3.370000,0.966583
3.380000,0.931162
3.390000,0.990886
3.400000,1.007554
3.410000,0.955268
3.420000,0.958358
3.430000,0.930414
3.440000,0.978441
3.450000,1.013660
3.460000,1.009964
3.470000,0.996309
3.480000,1.018159
3.490000,0.989494
3.500000,1.005391
3.510000,0.977192
3.520000,0.938747
3.530000,0.947001
3.540000,0.941083
3.550000,1.006523
3.560000,0.930404
3.570000,0.983466
3.580000,0.965242
3.590000,1.009003
3.600000,0.984086
3.610000,0.990400
3.620000,0.938110
3.630000,0.960699
3.640000,1.030009
3.650000,1.002216
3.660000,0.983177
3.670000,1.007801
3.680000,1.013494
3.690000,0.938810
3.700000,1.028947
3.710000,0.996215
3.720000,0.977250
3.730000,1.000534
3.740000,0.967244
3.750000,1.020857
3.760000,1.011354
3.770000,0.997574
3.780000,0.952056
3.790000,1.030750
3.800000,0.977648
3.810000,1.025720
3.820000,0.940451
3.830000,0.947585
3.840000,0.950729
3.850000,0.952151
3.860000,0.968208
3.870000,1.007131
3.880000,0.971055
3.890000,1.030797
3.900000,1.026452
3.910000,1.021804
3.920000,0.962522
3.930000,1.001217
3.940000,0.993044
3.950000,0.950725
3.960000,0.968737
3.970000,0.992048
3.980000,0.989202
3.990000,0.956052
4.000000,1.033592
4.010000,0.955092
4.020000,1.005787
4.030000,1.012217
4.040000,1.000906
4.050000,1.024883
4.060000,0.997229
4.070000,1.023627
4.080000,0.944176
4.090000,0.946119
4.100000,1.005951
4.110000,0.999715
4.120000,1.007383
4.130000,1.019196
4.140000,0.984388
4.150000,1.006857
4.160000,0.992990
4.170000,1.006129
4.180000,0.972606
4.190000,1.039529
4.200000,0.992382
4.210000,1.024780
4.220000,1.013032
4.230000,0.974498
4.240000,0.952273
4.250000,0.951186
4.260000,0.989374
4.270000,0.994057
4.280000,0.966251
4.290000,1.006731
4.300000,0.977538
4.310000,1.018331
4.320000,1.020128
4.330000,1.032999
4.340000,1.044670
4.350000,0.960420
4.360000,0.984608
4.370000,1.003929
4.380000,0.979884
4.390000,0.994827
4.400000,0.975134
4.410000,0.973384
4.420000,0.958479
4.430000,0.978023
4.440000,0.987621
4.450000,1.010946
4.460000,0.974438
4.470000,1.036342
4.480000,0.965982
4.490000,0.982955
4.500000,1.008179
4.510000,0.981880
4.520000,1.027118
4.530000,1.000828
4.540000,1.002670
4.550000,1.001268
4.560000,0.982440
4.570000,0.954097
4.580000,1.046495
4.590000,1.002708
4.600000,1.049023
4.610000,0.974059
4.620000,0.988024
4.630000,0.957977
4.640000,1.002600
4.650000,1.041532
4.660000,1.018911
4.670000,1.000729
4.680000,1.007524
4.690000,1.038757
4.700000,0.997316
4.710000,1.042651
4.720000,1.027339
4.730000,1.031155
4.740000,0.991543
4.750000,0.995188
4.760000,1.012337
4.770000,0.974952
4.780000,1.010987
4.790000,0.963195
4.800000,1.006443
4.810000,1.032634
4.820000,0.984340
4.830000,1.055452
4.840000,1.024756
4.850000,0.968770
4.860000,1.054569
4.870000,0.996623
4.880000,1.036893
4.890000,0.991482
4.900000,1.051637
4.910000,1.033408
4.920000,0.977985
4.930000,1.009159
4.940000,1.008421
4.950000,0.963110
4.960000,0.972448
4.970000,0.992213
4.980000,1.006448
4.990000,1.004936
